timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Vapor Pressure Deficit [2 m],Basel Soil Moisture [0-7 cm down]
20250206T2200,2.6802454,0,84.24859,6.989936,55.491463,1.121923,0.367
20250206T2300,2.6202455,0,83.62779,5.4477882,82.40536,1.1611657,0.367
20250207T0000,2.5402455,0,83.43346,5.0911684,81.869896,1.1682682,0.367
20250207T0100,2.2302454,0,84.49588,5.4119864,86.18592,1.0694146,0.367
20250207T0200,1.8502454,0,84.32056,5.0528407,85.91438,1.0524807,0.367
20250207T0300,1.6102453,0,83.916336,5.771239,86.42367,1.0611758,0.366
20250207T0400,1.5102453,0,83.59379,5.4119864,93.81408,1.0747046,0.366
20250207T0500,1.4602454,0,83.40198,5.0911684,98.1301,1.0833664,0.366
20250207T0600,1.3302454,0,83.075966,4.6938252,94.398705,1.094358,0.366
20250207T0700,1.1102455,0,83.90804,4.6938252,94.398705,1.0241838,0.366
20250207T0800,1.6402454,0,83.42779,5.1544156,102.09476,1.0957685,0.366
20250207T0900,2.5702453,0,79.32338,5.2416787,105.9454,1.4612317,0.366
20250207T1000,3.6102452,0,75.146225,5.506941,101.30993,1.8910055,0.365
20250207T1100,4.8102455,0,71.31604,8.0899935,122.27564,2.374642,0.365
20250207T1200,5.960245,0,68.26109,6.989936,124.508514,2.8467531,0.365
20250207T1300,6.650245,0,65.93306,5.04,89.99999,3.2049131,0.364
20250207T1400,6.860245,0,64.79593,4.6938252,85.60129,3.3601675,0.364
20250207T1500,6.500245,0,68.03664,3.9763298,95.19443,2.9760475,0.363
20250207T1600,5.110245,0,77.69995,4.0249224,63.43495,1.8852715,0.363
20250207T1700,3.9102454,0,78.79801,6.1305785,49.76364,1.6476889,0.363
20250207T1800,2.2302454,0,84.248886,6.297428,59.036255,1.086451,0.363
20250207T1900,0.9802454,0,88.33581,4.896529,72.89727,0.73544216,0.363
20250207T2000,0.13024542,0,90.35555,3.671294,78.69006,0.5717659,0.363
20250207T2100,-0.29975462,0,91.12062,4.6938252,94.398705,0.5101738,0.363
20250207T2200,-0.3197546,0,91.18633,3.6,126.869896,0.5056596,0.363
20250207T2300,-0.5997546,0,90.82274,4.3349743,131.63353,0.5158553,0.363
20250208T0000,-0.86975455,0,91.74814,4.896529,107.10272,0.4547553,0.363
20250208T0100,-0.8297546,0,92.024895,4.379589,99.46232,0.440794,0.363
20250208T0200,-0.63975465,0,90.818954,4.896529,107.10272,0.51455975,0.362
20250208T0300,-0.5397546,0,90.69359,5.937272,104.03624,0.5254159,0.362
20250208T0400,-0.89975464,0,90.86193,6.0347,107.35402,0.5024872,0.362
20250208T0500,-0.9397546,0,92.015434,6.439876,116.56505,0.43777132,0.362
20250208T0600,-0.9597546,0,91.33128,6.792466,122.00538,0.47458458,0.362
20250208T0700,-1.0097545,0,91.6675,7.10031,120.465546,0.4545064,0.362
20250208T0800,0.3202454,0,89.180885,6.297428,120.963745,0.65032244,0.362
20250208T0900,2.1302454,0,84.79224,5.00128,120.25643,1.0414982,0.362
20250208T1000,4.1402454,0,78.43706,3.6,89.99999,1.7031126,0.362
20250208T1100,5.8202453,0,72.36155,2.2768397,71.56504,2.4550052,0.361
20250208T1200,7.2202454,0,67.173744,2.3051248,141.34018,3.211729,0.361
20250208T1300,8.240246,0,62.823505,1.1384199,71.56504,3.900097,0.36
20250208T1400,8.650246,0,60.962082,2.8116899,50.194427,4.2111382,0.36
20250208T1500,8.280246,0,58.785267,3.671294,78.69006,4.3355308,0.36
20250208T1600,7.360245,0,62.105896,1.08,180,3.7433562,0.36
20250208T1700,6.1402454,0,72.27006,3.2599385,263.65982,2.5183988,0.36
20250208T1800,5.110245,0,77.19677,6.162207,263.29016,1.9278111,0.36
20250208T1900,4.6402454,0,79.83853,5.6233797,230.19443,1.6493378,0.36
20250208T2000,2.6702452,0,85.858185,6.193674,215.53769,1.0065589,0.359
20250208T2100,1.4002454,0,88.90135,7.42159,219.09386,0.72129726,0.359
20250208T2200,1.2702454,0,89.738556,6.638072,220.6013,0.6606741,0.359
20250208T2300,1.4202454,0,89.8191,6.1305785,220.23636,0.66260624,0.359
20250209T0000,1.5502454,0,90.424324,4.829907,206.56505,0.6290703,0.359
20250209T0100,1.9402454,0,91.32005,5.634891,206.56505,0.5864115,0.359
20250209T0200,2.1902454,0,92.54112,4.5536795,198.43495,0.51301575,0.359
20250209T0300,2.1602454,0,93.27888,3.7585104,196.69925,0.46128225,0.359
20250209T0400,2.2902455,0,93.6259,4.1046314,195.25513,0.44155025,0.358
20250209T0500,2.1402454,0,93.88694,3.6179552,185.71059,0.41895008,0.358
20250209T0600,1.7102454,0,94.13102,3.6179552,174.28941,0.3900175,0.358
20250209T0700,1.8502454,0,94.00375,3.671294,168.69006,0.4024973,0.358
20250209T0800,2.8502455,0,92.39142,3.4152596,161.56505,0.548532,0.358
20250209T0900,3.9602456,0,88.8434,1.8,143.1301,0.8700843,0.358
20250209T1000,4.8202453,0,86.42838,2.9024127,29.744873,1.1243324,0.358
20250209T1100,6.130245,0,82.330536,3.563818,44.999985,1.6036077,0.358
20250209T1200,7.4302454,0,77.65472,3.6,89.99999,2.2179904,0.358
20250209T1300,8.3102455,0,73.951584,4.6938252,85.60129,2.7457309,0.357
20250209T1400,8.610246,0,69.983574,4.0249224,79.695145,3.2291818,0.357
20250209T1500,8.720245,0,68.676994,2.9024127,60.25511,3.3949947,0.357
20250209T1600,7.460245,0,76.89334,3.0758414,339.44397,2.298285,0.356
20250209T1700,5.2202454,0,85.31206,5.6920996,341.56506,1.251306,0.356
20250209T1800,4.380245,0,87.62326,5.95906,25.016876,0.9941921,0.356
20250209T1900,3.6102452,0,90.67738,5.495161,58.392494,0.70931387,0.356
20250209T2000,2.6502452,0,92.4427,4.1046314,52.125,0.53713274,0.356
20250209T2100,1.6002454,0,94.94746,3.319036,49.398697,0.33311987,0.356
20250209T2200,1.1802454,0,94.64624,3.8939953,56.30993,0.34246826,0.356
20250209T2300,1.1802454,0,94.508415,2.968636,75.96376,0.35128498,0.356
20250210T0000,1.0402454,0,94.983185,3.4152596,108.434944,0.3176899,0.356
20250210T0100,0.9402454,0,95.53303,2.5455842,98.1301,0.28083563,0.356
20250210T0200,1.1602454,0,95.614815,2.6208394,105.9454,0.28010654,0.356
20250210T0300,1.5402454,0,95.70487,2.4149535,116.56505,0.28196383,0.357
20250210T0400,1.8802454,0.2,95.930824,4.198285,120.96376,0.27373123,0.359
20250210T0500,1.9402454,0.3,95.65689,4.2136917,109.9831,0.29341698,0.362
20250210T0600,2.3102455,0.3,95.60748,4.802999,102.99461,0.3047161,0.365
20250210T0700,2.4902453,0.2,95.54817,5.0911684,98.1301,0.31282377,0.367
20250210T0800,2.8702455,0.1,94.81657,5.6920996,108.434944,0.37422562,0.368
20250210T0900,3.7302456,0.2,93.78904,5.815978,111.80141,0.47658587,0.368
20250210T1000,4.420245,0.2,91.85359,5.495161,121.6075,0.6562214,0.371
20250210T1100,5.4102454,0.2,89.36667,6.792466,122.00538,0.9179616,0.372
20250210T1200,5.7802453,0.5,90.35289,8.913181,136.63657,0.85453415,0.376
20250210T1300,6.1002455,0.6,90.57155,7.928177,129.47246,0.8539114,0.383
20250210T1400,6.3002453,0.4,91.996994,7.8625183,105.9454,0.7349167,0.386
20250210T1500,6.650245,0.1,91.894356,8.311245,107.650116,0.76255417,0.386
20250210T1600,6.6202455,0,91.89212,7.10031,120.465546,0.76118755,0.385
20250210T1700,6.4302454,0,92.26453,8.161764,138.57634,0.7167616,0.384
20250210T1800,5.960245,0.2,94.32409,8.534353,152.35402,0.5090885,0.391
20250210T1900,6.020245,0,93.80046,7.7879906,146.30994,0.5583725,0.415
20250210T2000,6.0702453,0.6,94.06662,8.78872,145.00798,0.53625584,0.418
20250210T2100,6.2602453,0.7,94.01205,9.449572,139.63547,0.5483551,0.424
20250210T2200,6.3702455,0.2,92.84306,8.669949,138.36646,0.6604099,0.401
20250210T2300,6.5502453,0,92.07984,9.339208,152.44719,0.7399807,0.399
20250211T0000,6.110245,0.1,94.00317,8.854829,153.43495,0.5434942,0.398
20250211T0100,5.900245,0.2,94.98378,8.0899935,147.72435,0.4480505,0.399
20250211T0200,6.130245,0.3,94.92935,8.435069,140.19443,0.46019077,0.399
20250211T0300,6.270245,0.3,95.93556,8.404285,136.7357,0.37246418,0.402
20250211T0400,6.3902454,0,96.47689,7.928177,140.52754,0.32554626,0.402
20250211T0500,6.2802453,0,97.14682,6.9247384,152.10272,0.26164532,0.401
20250211T0600,6.1602454,0,97.41377,6.12,151.9275,0.23520374,0.4
20250211T0700,6.0802455,0.5,97.54706,6.439876,153.43495,0.22184849,0.399
20250211T0800,6.3402452,0.4,96.67665,6.297428,149.03624,0.30602837,0.4
20250211T0900,6.5502453,0.2,96.886475,6.297428,149.03624,0.29089642,0.4
20250211T1000,7.1402454,0.2,95.64163,4.6938257,147.52881,0.42408752,0.405
20250211T1100,7.750245,0.1,94.42335,5.315336,151.69923,0.56579685,0.403
20250211T1200,8.170245,0,94.3808,5.634891,153.43495,0.5866928,0.401
20250211T1300,8.380245,0,95.43421,5.991594,147.26477,0.483572,0.4
20250211T1400,8.470245,0.2,95.43827,6.193674,144.46231,0.48610783,0.4
20250211T1500,8.3102455,0.3,95.43106,6.4096174,141.84277,0.48160648,0.402
20250211T1600,8.210245,0.5,96.08395,6.1305785,139.76364,0.40998554,0.407
20250211T1700,7.8702455,0.5,97.266716,6.193674,144.46231,0.27959728,0.411
20250211T1800,7.750245,0.4,97.32984,6.193674,144.46231,0.2709093,0.412
20250211T1900,7.610245,0.5,97.45957,6.9153743,141.34018,0.255291,0.413
20250211T2000,7.3702455,0.5,98.05893,6.638072,139.3987,0.19188023,0.413
20250211T2100,7.110245,0.4,98.45926,7.2,143.1301,0.14961147,0.412
20250211T2200,7.3902454,0.3,96.449234,5.154415,155.22485,0.35148335,0.415
20250211T2300,7.3202453,0.2,96.71341,5.634891,153.43495,0.3237753,0.413
20250212T0000,7.2202454,0.1,97.111595,5.95906,154.98311,0.2826023,0.412
20250212T0100,7.0302453,0.1,97.57658,5.95906,154.98311,0.23403263,0.411
20250212T0200,6.9902453,0.2,97.238335,4.6800003,157.38013,0.2659645,0.409
20250212T0300,6.9502454,0.1,97.30435,4.5536795,161.56505,0.25889397,0.409
20250212T0400,6.9702454,0.2,96.90162,5.2416787,164.0546,0.29798222,0.408
20250212T0500,6.920245,0.2,96.96699,5.0142193,158.9625,0.29069328,0.408
20250212T0600,6.960245,0.2,96.49932,5.4833565,156.8014,0.336442,0.407
20250212T0700,6.960245,0,96.633125,5.95906,154.98311,0.3235817,0.407
20250212T0800,7.540245,0,95.527596,6.6185193,157.61987,0.4472885,0.406
20250212T0900,8.760245,0,92.1101,6.9527545,158.7495,0.8574829,0.405
20250212T1000,10.020246,0,90.025986,6.924738,171.02737,1.1801825,0.402
20250212T1100,10.890245,0.1,85.80022,9.007196,177.7094,1.7809114,0.401
20250212T1200,11.600245,0,81.44899,9.779817,186.3402,2.4391136,0.4
20250212T1300,11.710245,0,80.63644,9.9571085,192.52881,2.56458,0.4
20250212T1400,11.480246,0,83.85066,9.0645685,186.84277,2.1065025,0.399
20250212T1500,11.390245,0,84.46863,6.4799995,180,2.0138245,0.398
20250212T1600,10.980246,0,86.513214,6.162207,173.29016,1.7016668,0.397
20250212T1700,9.530245,0,94.45173,6.8399997,180,0.63521576,0.397
20250212T1800,9.420245,0,94.25335,5.4119864,183.81407,0.6530647,0.397
20250212T1900,9.170245,0,94.047356,5.0911684,188.1301,0.66515064,0.397
20250212T2000,8.920245,0.1,93.71252,5.8603754,190.61966,0.6907816,0.397
20250212T2100,8.790245,0,93.38455,6.2145634,190.00798,0.720438,0.399
20250212T2200,8.390245,0,94.26294,8.161764,221.42366,0.608037,0.396
20250212T2300,8.180245,0,94.57629,5.815978,201.8014,0.5666685,0.396
20250213T0000,8.120246,0,94.63826,6.489992,199.44003,0.5579071,0.395
20250213T0100,8.250245,0,94.061104,6.6185193,202.38013,0.6234598,0.395
20250213T0200,8.090245,0.1,93.9227,6.297428,210.96376,0.63107204,0.396
20250213T0300,7.980245,0.3,92.69326,5.692099,214.69516,0.753067,0.398
20250213T0400,7.7602453,0.5,93.19272,5.1165614,219.28941,0.6911268,0.402
20250213T0500,7.5302453,0.5,93.30732,4.6102495,231.3402,0.66888237,0.407
20250213T0600,7.1802454,0.6,94.39242,3.671294,258.69006,0.547142,0.413
20250213T0700,6.9702454,0.9,94.315315,2.9024127,277.125,0.5467167,0.417
20250213T0800,6.6402454,1.1,95.15424,3.6,306.8699,0.45555973,0.421
20250213T0900,6.1202455,1.4,96.33152,5.904439,322.43143,0.3327055,0.43
20250213T1000,5.1002455,1.4,97.9957,10.948973,350.5377,0.16932774,0.436
20250213T1100,4.2602453,1.3,97.97007,11.885453,1.7356873,0.16168976,0.435
20250213T1200,3.6902456,1.1,94.458405,9.114471,9.090271,0.4240241,0.435
20250213T1300,3.8302455,0.7,90.17843,7.208994,357.13757,0.7589774,0.432
20250213T1400,4.3502455,0.3,85.325676,7.69592,349.2157,1.1762695,0.428
20250213T1500,4.2902455,0.1,82.59833,7.2805495,351.46924,1.3890195,0.425
20250213T1600,4.2902455,0,81.6499,4.68,360,1.4647241,0.422
20250213T1700,3.6502452,0,83.105865,4.2136917,19.983109,1.2890334,0.419
20250213T1800,3.1602454,0,85.85668,2.968636,14.03624,1.0423474,0.417
20250213T1900,2.7202454,0,88.0752,1.1384199,288.43497,0.85178757,0.416
20250213T2000,2.5202456,0,89.276245,2.968636,255.96376,0.7551584,0.414
20250213T2100,2.3002453,0,88.09336,5.2416787,254.0546,0.8253927,0.413
20250213T2200,2.9302454,0,85.14497,5.0911684,225,1.0770645,0.411
20250213T2300,2.8802452,0.1,84.398476,4.3349743,265.23636,1.1271758,0.411
20250214T0000,2.6002455,0.2,84.36075,5.3999996,323.13013,1.1076031,0.41
20250214T0100,1.8702455,0.3,89.14536,7.24486,333.43497,0.72966194,0.411
20250214T0200,1.2902454,0.3,91.196724,7.6367526,351.8699,0.56760836,0.41
20250214T0300,0.5402454,0.3,92.88754,9.746631,355.7636,0.43439817,0.408
20250214T0400,0.11024541,0.1,93.7473,9.422101,353.41806,0.3701496,0.407
20250214T0500,-0.1297546,0,93.93772,9.0645685,353.15723,0.35266018,0.406
20250214T0600,-0.3697546,0,92.54234,9.779817,353.65985,0.4263034,0.405
20250214T0700,-0.60975456,0,91.09208,10.086427,357.9546,0.50034904,0.404
20250214T0800,-0.4397546,0,88.045845,11.570515,5.3558044,0.679852,0.404
20250214T0900,0.13024542,0,83.51928,11.27553,16.69925,0.9770508,0.403
20250214T1000,0.4902454,0,77.909775,7.5170207,16.69925,1.3442945,0.402
20250214T1100,0.8202454,0,77.73667,10.163227,22.932098,1.3875937,0.401
20250214T1200,1.0802454,0,75.89024,12.074766,26.565033,1.5311642,0.4
20250214T1300,1.2002454,0,73.89571,11.923557,28.886566,1.6722436,0.399
20250214T1400,1.2802454,0,72.921616,10.685391,32.619232,1.7446737,0.399
20250214T1500,1.3702455,0,72.178665,9.585739,34.286865,1.8041983,0.398
20250214T1600,1.1902454,0,72.08601,9.085988,33.690063,1.7868843,0.397
20250214T1700,0.6002454,0,75.57017,7.628263,19.29004,1.4985709,0.397
20250214T1800,0.050245404,0,78.71223,5.506941,11.309921,1.2547107,0.396
20250214T1900,-0.4397546,0,81.21231,5.6920996,18.434952,1.0684857,0.396
20250214T2000,-1.0297546,0,82.225876,6.792466,32.005356,0.9680891,0.395
20250214T2100,-1.4197546,0,82.72601,7.2,36.86989,0.9142461,0.395
20250214T2200,-1.6297547,0,83.954926,6.1305785,49.76364,0.8361578,0.395
20250214T2300,-2.1197548,0,85.61882,5.6233797,39.805573,0.7227793,0.394
20250215T0000,-2.3297548,0,86.17684,6.3690495,42.70938,0.6839986,0.394
20250215T0100,-2.5097547,0,86.022354,7.145796,49.085617,0.682457,0.394
20250215T0200,-2.6597548,0,85.41539,7.386582,43.025055,0.7041912,0.393
20250215T0300,-2.4597545,0,83.07003,7.127636,44.999985,0.8296814,0.393
20250215T0400,-2.4297547,0,82.19235,6.763786,64.79888,0.87464046,0.393
20250215T0500,-3.3997545,0,84.272804,5.4119864,86.18592,0.71854496,0.392
20250215T0600,-3.7897549,0,84.54005,4.73506,81.25384,0.6859715,0.392
20250215T0700,-3.8997545,0,85.30842,4.5536795,71.56504,0.6465101,0.392
20250215T0800,-1.2397546,0,77.17976,4.379589,80.537674,1.223897,0.391
20250215T0900,-0.05975461,0,72.583176,5.0142193,68.96249,1.6030693,0.391
20250215T1000,0.9402454,0,70.847466,3.563818,44.999985,1.8328013,0.39
20250215T1100,1.8602453,0,68.89841,5.4477882,82.40536,2.0891886,0.39
20250215T1200,2.6902456,0,67.355515,6.849467,86.98721,2.3268185,0.389
20250215T1300,3.7202454,0,65.18006,7.5599995,89.99999,2.6699538,0.388
20250215T1400,4.130245,0,64.2699,6.489992,93.179825,2.820096,0.388
20250215T1500,3.8002453,0,65.345375,5.0528407,94.08562,2.6723285,0.387
20250215T1600,2.6602454,0,78.98959,4.32,89.99999,1.4943738,0.387
20250215T1700,2.2302454,0,72.361,6.489992,86.82017,1.9064317,0.387
20250215T1800,1.6002454,0,76.386826,5.0911684,98.1301,1.5568423,0.386
20250215T1900,-0.22975457,0,84.97689,3.7585104,106.69924,0.86758757,0.386
20250215T2000,-0.89975464,0,88.388306,3.671294,101.30993,0.63850737,0.386
20250215T2100,-0.9697546,0,89.176445,4.73506,98.74616,0.5921202,0.386
20250215T2200,-0.5997546,0,86.98282,4.5536795,108.434944,0.73169756,0.386
20250215T2300,-0.8397546,0,89.39019,5.692099,124.69515,0.58598804,0.386
20250216T0000,-1.0797546,0,90.77711,5.3517847,132.27368,0.5004945,0.386
20250216T0100,-1.2597545,0,91.85061,4.510787,118.61046,0.43642616,0.386
20250216T0200,-1.4097546,0,92.18103,3.5455887,113.96249,0.41413307,0.386
20250216T0300,-1.2297546,0,90.35676,4.0249224,116.56505,0.51756763,0.385
20250216T0400,-1.4097546,0,92.45676,4.0249224,116.56505,0.39952898,0.385
20250216T0500,-1.4897546,0,93.49117,3.8268526,131.18591,0.34271526,0.385
20250216T0600,-1.5697545,0,92.99767,3.396233,122.00538,0.36653137,0.385
20250216T0700,-1.1397547,0,91.72429,4.1046314,105.25512,0.44711876,0.385
20250216T0800,-0.07975459,0,87.435165,4.73506,81.25384,0.73359966,0.384
20250216T0900,0.6202454,0,85.91458,4.0249224,79.695145,0.86527824,0.384
20250216T1000,1.5302454,0,80.32822,5.1919937,56.30993,1.2904735,0.384
20250216T1100,2.7902455,0,76.55246,4.6800003,112.61986,1.6832228,0.383
20250216T1200,3.8602452,0,72.914246,3.7585104,106.69924,2.0975294,0.383
20250216T1300,4.5602455,0,71.210884,5.6002855,44.999985,2.3419604,0.382
20250216T1400,5.0302453,0,69.71431,7.10031,30.465546,2.5461192,0.382
20250216T1500,4.9102454,0,68.977005,7.491114,35.217575,2.586316,0.381
20250216T1600,4.3102455,0,73.811005,6.297428,30.963745,2.0933743,0.381
20250216T1700,2.6802454,0,81.22576,5.0142193,21.037506,1.3372293,0.381
20250216T1800,1.8102454,0,84.315094,5.815978,21.801407,1.0498319,0.381
20250216T1900,1.0402454,0,87.24437,5.634891,26.565033,0.8077502,0.38
20250216T2000,0.8202454,0,87.92863,5.8603754,42.510437,0.7523656,0.38
20250216T2100,0.6602454,0,87.780815,5.1919937,56.30993,0.75281143,0.38
20250216T2200,0.2802454,0,90.77092,4.8965297,53.97262,0.55313826,0.381
20250216T2300,-0.029754579,0,90.74189,5.0142193,68.96249,0.5425081,0.38
20250217T0000,-0.3797546,0,89.50491,4.3498964,65.55604,0.59949446,0.38
20250217T0100,-0.4397546,0,89.83181,4.6800003,67.380135,0.5782809,0.38
20250217T0200,-0.4597546,0,89.96336,4.6800003,67.380135,0.56996584,0.38
20250217T0300,-0.73975456,0,88.869156,4.2136917,70.016884,0.61928654,0.38
20250217T0400,-0.8497546,0,88.52608,4.802999,77.00538,0.6332493,0.38
20250217T0500,-0.76975465,0,87.87653,4.2136917,70.016884,0.6730323,0.38
20250217T0600,-0.8297546,0,87.869545,4.3498964,65.55604,0.67046595,0.38
20250217T0700,-0.5697546,0,87.70335,3.671294,78.69006,0.69271517,0.38
20250217T0800,0.5902454,0,82.475044,4.6938252,85.60129,1.0742345,0.379
20250217T0900,1.0702454,0,79.42141,5.4119864,86.18592,1.305964,0.379
20250217T1000,1.7102454,0,78.36056,4.379589,80.537674,1.4380283,0.379
20250217T1100,2.4002454,0,77.44636,5.3517847,109.653824,1.5746698,0.378
20250217T1200,3.0202456,0,76.14561,4.5536795,108.434944,1.7406597,0.377
20250217T1300,3.7202454,0,73.9101,4.1046314,74.74488,2.0005445,0.377
20250217T1400,3.9502454,0,73.8475,4.510787,61.38954,2.0381513,0.376
20250217T1500,3.7502456,0,74.29664,5.3517847,70.346176,1.9750848,0.376
20250217T1600,3.1702452,0,77.4139,5.154415,65.224846,1.6657529,0.375
20250217T1700,1.5302454,0,83.966965,6.12,28.07248,1.0517707,0.375
20250217T1800,0.8602454,0,85.881714,6.439876,26.565033,0.88249063,0.375
20250217T1900,0.9602454,0,84.6974,5.6002855,44.999985,0.9634557,0.375
20250217T2000,0.77024543,0,84.67158,5.3517847,70.346176,0.9519172,0.375
20250217T2100,0.3702454,0,85.50107,4.452954,75.96376,0.8746805,0.375
20250217T2200,0.100245416,0,84.831955,3.6,89.99999,0.89726925,0.375
20250217T2300,-0.07975459,0,84.61787,3.096837,125.537674,0.89808846,0.375
20250218T0000,-0.16975462,0,84.98504,4.0249224,100.30484,0.8709197,0.375
20250218T0100,-0.46975458,0,85.70954,3.319036,102.52881,0.8109412,0.375
20250218T0200,-0.9397546,0,85.58332,3.319036,102.52881,0.79042625,0.375
20250218T0300,-0.8397546,0,86.43426,5.4119864,93.81408,0.7492466,0.375
20250218T0400,-0.60975456,0,85.81942,5.3999996,89.99999,0.79650927,0.374
20250218T0500,-1.0597546,0,86.40629,4.379589,99.46232,0.7387686,0.374
20250218T0600,-1.1397547,0,86.52588,4.802999,102.99461,0.72797775,0.374
20250218T0700,-0.77975464,0,86.24801,5.1544156,102.09476,0.7628808,0.374
20250218T0800,0.3202454,0,81.82151,5.0528407,94.08562,1.0926852,0.374
20250218T0900,1.0002453,0,78.00176,5.0528407,94.08562,1.3890214,0.374
20250218T1000,1.8002454,0,75.01676,7.2359104,95.71059,1.6709943,0.373
20250218T1100,2.6102452,0,72.98046,8.373386,115.46334,1.9149418,0.373
20250218T1200,3.5602455,0,69.79993,7.289444,110.22486,2.2896724,0.372
20250218T1300,4.2502456,0,67.97103,6.87779,96.009,2.549406,0.371
20250218T1400,4.610245,0,66.61536,7.6367526,81.869896,2.7253404,0.371
20250218T1500,4.6002455,0,66.367714,8.209263,74.74488,2.7436318,0.37
20250218T1600,3.8102455,0,72.69005,5.6920996,71.56504,2.1074438,0.37
20250218T1700,0.9802454,0,83.08619,7.628263,70.70995,1.0664372,0.37
20250218T1800,0.11024541,0,85.276375,7.172949,72.47443,0.8716135,0.37
20250218T1900,0.010245383,0,85.07277,8.350138,82.56859,0.87725973,0.37
20250218T2000,-0.46975458,0,84.18488,7.92,89.99999,0.8974614,0.37
20250218T2100,-0.9397546,0,82.92415,7.2359104,95.71059,0.93622065,0.37
20250218T2200,-1.0697546,0,78.810356,7.289444,110.22486,1.150734,0.37
20250218T2300,-1.4097546,0,78.57007,8.39657,120.96376,1.1350398,0.37
20250219T0000,-1.8797547,0,79.63082,6.9247384,117.89726,1.0420766,0.37
20250219T0100,-2.1097546,0,79.34769,5.4833565,113.19859,1.0387275,0.37
20250219T0200,-2.1197548,0,79.16421,5.4833565,113.19859,1.0471797,0.369
20250219T0300,-2.2897544,0,79.74167,4.8965297,126.027374,1.005404,0.369
20250219T0400,-2.4197545,0,80.20857,5.3517847,132.27368,0.97279835,0.369
20250219T0500,-2.3297548,0,80.46972,5.6233797,140.19443,0.9663987,0.369
20250219T0600,-2.2797546,0,81.4673,6.1305785,139.76364,0.92044497,0.369
20250219T0700,-2.0197544,0,83.45339,5.8603754,137.48955,0.8377929,0.369
20250219T0800,-0.5597546,0,81.49879,6.1094027,135,1.0430036,0.369
20250219T0900,0.9102454,0,76.19905,6.1305785,139.76364,1.4931107,0.369
20250219T1000,2.3902454,0,74.798744,6.12,151.9275,1.7582679,0.37
20250219T1100,3.9902453,0,72.83386,8.39657,149.03624,2.123125,0.37
20250219T1200,5.5802455,0,70.447044,9,143.1301,2.5816402,0.369
20250219T1300,6.920245,0,68.377594,8.404285,136.7357,3.0307956,0.369
20250219T1400,7.730245,0,67.09693,7.7043357,127.40535,3.333723,0.368
20250219T1500,7.6602454,0,70.081276,5.991594,122.73523,3.016872,0.368
20250219T1600,6.3502455,0,75.769844,5.95906,115.01689,2.2327623,0.368
20250219T1700,4.8402452,0,77.14888,6.12,118.07248,1.8957381,0.368
20250219T1800,2.9602456,0,86.08147,5.0911684,135,1.0113177,0.368
20250219T1900,2.1402454,0,90.544945,5.1919937,146.30994,0.64798975,0.368
20250219T2000,1.3202454,0,93.286255,5.315336,151.69923,0.43381786,0.368
20250219T2100,0.84024537,0,95.59718,5.3999996,143.1301,0.27480888,0.367
20250219T2200,1.1202455,0,93.68108,6.297428,149.03624,0.40246248,0.367
20250219T2300,0.89024544,0,94.97417,6.696387,143.74615,0.31483173,0.367
20250220T0000,0.5802454,0,96.284004,6.489992,146.30994,0.22761583,0.367
20250220T0100,0.84024537,0,96.22685,5.991594,147.26477,0.23550701,0.367
20250220T0200,1.0802454,0,95.40174,5.991594,147.26477,0.29202652,0.367
20250220T0300,1.5302454,0,94.25612,5.692099,145.30484,0.37680006,0.367
20250220T0400,1.9502454,0,94.078476,6.4096174,141.84277,0.40034056,0.367
20250220T0500,2.6702452,0,92.711365,5.991594,147.26477,0.5187769,0.367
20250220T0600,3.4202452,0,92.170074,5.904439,142.4314,0.5877886,0.367
20250220T0700,3.9202452,0,91.683,6.193674,144.46231,0.6468024,0.367
20250220T0800,4.4302454,0,92.90548,6.792466,147.99461,0.5718894,0.367
20250220T0900,6.0602455,0,92.43209,6.9527545,158.7495,0.6835098,0.367
20250220T1000,8.0602455,0,88.62199,7.072878,165.25644,1.1790886,0.367
20250220T1100,10.500245,0,83.5564,8.089993,159.14554,2.009305,0.366
20250220T1200,12.400246,0,77.66991,7.42159,165.96376,3.0954313,0.366
20250220T1300,13.790245,0,72.50633,8.350138,172.56859,4.1747074,0.365
20250220T1400,14.940246,0,65.88238,8.287822,177.51045,5.581888,0.365
20250220T1500,14.780245,0,67.022705,6.379216,163.61046,5.3398066,0.364
20250220T1600,14.420245,0,65.67693,5.3999996,143.1301,5.4296246,0.364
20250220T1700,12.490245,0,75.64759,5.8048253,150.25511,3.3958397,0.364
20250220T1800,10.860246,0,80.01706,5.00128,149.74356,2.501216,0.364
20250220T1900,7.920245,0,90.59727,4.39436,145.00798,0.96512794,0.364
20250220T2000,7.6202455,0,91.33008,4.8433046,138.01279,0.87184715,0.364
20250220T2100,7.1402454,0,93.93282,5.1165614,140.71059,0.5903616,0.364
20250220T2200,6.150245,0,95.19613,5.692099,145.30484,0.43658352,0.364
20250220T2300,5.5902452,0,94.834236,5.95906,154.98311,0.45157623,0.364
20250221T0000,5.0102453,0,95.8783,6.28713,156.37062,0.34602737,0.364
20250221T0100,4.4602456,0,96.46477,5.8048253,150.25511,0.28557634,0.364
20250221T0200,4.2102456,0,96.72781,5.1165614,140.71059,0.25972414,0.364
